category_id,views,likes,comments,duration_sec,subscriber_count
15,1062066,36600,771,533.0,2740000.0
22,3391517,8596,228,491.0,197000.0
20,362395,5476,922,848.0,4490000.0
20,1350239,20410,505,660.0,897000.0
20,2712515,136359,12111,2884.0,2060000.0
24,391287,1312,32,535.0,1470000.0
26,12692872,204198,4318,346.0,21300000.0
27,20438776,310937,11081,1077.0,15300000.0
26,1655258,57534,2698,433.0,10400000.0
20,4719671,157992,3569,482.0,264000.0
20,754289,23443,1430,640.0,6630000.0
23,5369245,39308,2190,1228.0,13300000.0
19,833233,11008,661,1543.0,5160000.0
17,944691,29330,617,395.0,5340000.0
26,1157362,18736,11654,3514.0,1360000.0
27,1311799,25861,458,777.0,2550000.0
27,447040,15417,326,1060.0,1910000.0
20,2347551,28295,1347,414.0,189000.0
28,1331591,37987,1587,823.0,7090000.0
27,1780459,15356,2379,2902.0,5780000.0
28,522056,19452,790,434.0,1210000.0
20,15713063,503602,88960,808.0,31100000.0
15,1558378,5299,532,279.0,15200000.0
27,430202,7561,168,960.0,1420000.0
24,12639361,135857,8300,372.0,21800000.0
24,2421849,30985,3759,854.0,13900000.0
22,104734,4686,837,1878.0,585000.0
15,3680291,67630,3190,274.0,14200000.0
24,7800548,73051,5976,305.0,1270000.0
15,579049,4113,400,940.0,205000.0
1,75777846,61745,0,624.0,48700000.0
27,8858815,183818,13345,882.0,7880000.0
29,984053,19655,1777,5152.0,565000.0
19,48771,1665,215,633.0,30000.0
1,11140882,90795,3835,2551.0,2470000.0
24,15420129,286876,25385,283.0,21800000.0
15,1751962,61197,3149,1236.0,2730000.0
29,442057,8884,403,1216.0,26900000.0
17,1104389,16967,359,333.0,811000.0
19,287272,4913,262,242.0,5160000.0
23,257373,5070,253,486.0,13300000.0
15,501907,22712,1134,633.0,724000.0
20,18956885,1408300,45391,932.0,15000000.0
24,5849577,179935,6971,710.0,10600000.0
29,4441001,148635,2175,1107.0,43900000.0
26,883380,11838,230,532.0,960000.0
20,2000823,29539,697,1165.0,497000.0
24,2125507,122326,8580,369.0,1400000.0
17,2137982,21669,1994,790.0,23700000.0
27,5519,262,34,692.0,383000.0
20,4024954,41692,1066,673.0,2700000.0
22,7056383,149101,5100,320.0,28300.0
10,513511,20006,1640,498.0,3060000.0
17,410732,7531,646,4913.0,1570000.0
28,1122572,13813,778,331.0,206000.0
26,4156156,62186,1034,314.0,2690000.0
28,206195,3115,324,1587.0,303000.0
24,2378434,155548,4821,1112.0,2560000.0
27,541844,21326,1074,1093.0,5130000.0
23,228206,8180,484,262.0,949000.0
28,5637537,70206,1944,1217.0,170000.0
29,180990,3596,146,973.0,43900000.0
20,4519190,101776,8975,476.0,2010000.0
17,33765,246,24,3542.0,23600000.0
25,954737,75966,11160,674.0,6610000.0
26,2310325,46577,1699,305.0,270000.0
15,452986,10548,569,396.0,182000.0
26,297844,7822,495,1272.0,2580000.0
23,43206,2156,266,588.0,1310000.0
22,2913632,27307,3300,2749.0,2720000.0
25,12295781,89966,4481,573.0,10300000.0
20,502149,8211,183,610.0,91700.0
20,516538,16493,702,2265.0,118000.0
1,45102760,930653,116637,638.0,14900000.0
20,1236950,10188,495,1385.0,64300.0
26,4463444,30334,429,4841.0,211000.0
26,7723382,171958,2163,361.0,1530000.0
19,12214443,92861,8348,1803.0,1510000.0
23,614731,3673,16,261.0,949000.0
27,4709852,140681,12256,755.0,15300000.0
28,517147,14140,678,1136.0,7090000.0
24,4109652,125606,770,797.0,5820000.0
27,380745,12207,1492,308.0,3480000.0
20,1688198,63498,1432,931.0,3640000.0
27,92683,5148,1034,724.0,4690000.0
26,12197433,227995,4903,667.0,25900000.0
26,223075,2608,239,492.0,3110000.0
28,1708862,14881,0,301.0,86800.0
19,179790,1326,94,3520.0,67100.0
24,28807678,904286,4136,52.0,21800000.0
25,1047075,58470,3549,1136.0,6610000.0
19,221954,9439,1823,3275.0,270000.0
20,3721637,41581,933,703.0,225000.0
20,8520270,60386,8578,2677.0,8530000.0
27,1461364,28108,569,782.0,16800000.0
26,1225566,24150,3197,503.0,2170000.0
15,43018,558,27,424.0,1580000.0
20,1492633,38985,1879,607.0,6630000.0
20,223075,19701,1080,1292.0,16000.0
15,1302235,14045,865,249.0,14200000.0
28,11546452,296032,8753,871.0,15400000.0
20,1718308,67625,14429,1811.0,12700000.0
24,2198730,33941,868,627.0,2440000.0
22,5806650,135922,3694,988.0,197000.0
26,2689883,31229,941,1539.0,2430000.0
28,664601,29825,426,712.0,4060000.0
1,432972,39673,1807,379.0,2100000.0
22,1508121,37558,6123,2050.0,355000.0
17,2163,17,1,720.0,25900.0
10,13807098,223345,4390,1093.0,1570000.0
26,3095221,58974,2570,462.0,14200000.0
20,1823891,66107,9277,1069.0,504000.0
15,1115818,14971,1319,796.0,468000.0
17,5070824,50080,1831,7995.0,111000000.0
22,5424434,138478,11169,757.0,10200000.0
25,2093500,37461,7507,2229.0,979000.0
19,2894638,45794,3599,702.0,246000.0
20,1886476,21695,2149,510.0,86500.0
20,14729459,731488,34286,727.0,12100000.0
22,3800383,24650,0,310.0,5650000.0
23,7252890,228690,14843,983.0,7150000.0
24,727496,34063,638,1180.0,19300000.0
28,2449794,35580,1757,1091.0,1210000.0
15,215282,1977,507,3515.0,776.0
17,4474022,68668,5886,951.0,687000.0
23,6143840,326083,19482,789.0,4710000.0
15,770535,11910,1174,837.0,221000.0
19,289944,5075,472,1332.0,678000.0
28,225657,11377,847,695.0,5120000.0
23,2172489,9653,1553,1891.0,12900.0
20,497484,9874,2581,546.0,4100000.0
20,48506474,540055,24421,602.0,23300000.0
22,916,11,0,705.0,492.0
28,273644,5907,424,254.0,5020000.0
26,3886537,62257,2354,588.0,14200000.0
26,318938,5969,525,1349.0,983000.0
27,2078312,43516,1626,681.0,15300000.0
25,2864208,35020,20414,1706.0,3900000.0
26,1322393,35713,1397,669.0,5740000.0
25,783365,9067,1172,268.0,4090000.0
23,2256443,128325,14579,809.0,6630000.0
26,507817,5753,549,2767.0,983000.0
24,1616305,49607,2722,6623.0,4710000.0
23,7994449,375036,7464,1130.0,5550000.0
28,2404076,41409,3044,741.0,15400000.0
17,1344817,30176,323,486.0,3610000.0
27,3023553,66442,3664,1187.0,7880000.0
23,33786083,416145,0,365.0,18000000.0
28,59352,2465,235,1336.0,147000.0
19,5562,322,62,1311.0,136000.0
27,4951362,218014,2260,1416.0,14600000.0
20,1101300,20656,492,336.0,11600.0
28,232021,8690,493,889.0,5120000.0
27,3521591,40422,2854,328.0,5700000.0
27,118026,3732,921,371.0,2300000.0
28,237401,2887,99,370.0,1470000.0
27,4481339,208099,4076,795.0,6480000.0
20,283664,2840,391,1131.0,3510000.0
27,15634173,359458,13616,1964.0,19700000.0
24,1926179,105457,7380,2529.0,5400000.0
22,1549214,22108,1158,270.0,26900000.0
19,195300,3825,191,1596.0,29600.0
17,863220,3059,138,1483.0,23700000.0
23,127963,3186,439,672.0,21800000.0
20,6406206,214027,6129,644.0,9700000.0
20,1144878,32684,2416,792.0,4840000.0
28,1798194,55445,2767,1129.0,16700000.0
25,2929168,25100,0,1934.0,1090000.0
27,1588746,17042,1150,2645.0,5780000.0
24,977585,28355,1858,832.0,8620000.0
19,537244,4764,321,445.0,209000.0
24,158552,2044,524,4911.0,768000.0
24,37974954,519887,18149,547.0,36300000.0
26,669243,18505,422,359.0,704000.0
24,33151478,670485,46649,647.0,35100000.0
17,8709956,195596,8429,546.0,4890000.0
20,1317310,73986,1648,613.0,4840000.0
17,16223291,127437,2392,330.0,43500.0
20,371244,8538,1145,963.0,839000.0
20,708954,40957,1598,952.0,1700000.0
20,572035,7810,413,454.0,37000.0
20,67270,1445,390,947.0,635000.0
27,6225296,268608,20015,1312.0,30500000.0
20,3336712,170286,5650,611.0,4840000.0
20,154044,1354,273,957.0,977000.0
23,48146,1282,69,1015.0,450000.0
15,605968,3386,91,304.0,25900.0
26,12899,322,33,2396.0,8460.0
28,55820,730,137,1418.0,72400.0
27,12038643,108998,6339,4519.0,1080000.0
10,8543678,121596,944,250.0,246000.0
20,1887542,34882,5514,771.0,13900000.0
1,5116740,162839,0,354.0,1060000.0
26,27359133,6948,347,717.0,1920000.0
10,5324883,96071,7306,1250.0,1570000.0
24,91625,6816,1133,1214.0,3340000.0
20,21124,2917,393,257.0,433000.0
28,8697206,382192,19820,479.0,24700000.0
26,4810928,92142,2562,577.0,21300000.0
28,1934755,57291,2360,572.0,3150000.0
27,14014225,158339,10746,714.0,4860000.0
19,311032,7077,517,1520.0,972000.0
23,6489627,129884,3297,458.0,33100000.0
27,693531,53809,2338,791.0,5130000.0
15,52091,500,129,2311.0,8250.0
20,2082967,72692,1336,1085.0,2340000.0
23,1444552,63700,1415,675.0,912000.0
27,4814794,94007,1485,974.0,359000.0
22,280120,3970,611,283.0,297000.0
20,4741387,87364,14918,3726.0,2600000.0
27,2288346,32648,1505,729.0,15300000.0
2,811662,25301,4557,1736.0,5030000.0
29,378932,19336,1862,1085.0,1260000.0
28,1873118,34241,1338,345.0,2820000.0
1,16028130,516797,16024,744.0,14900000.0
24,1825689,39518,1102,537.0,7960000.0
20,204602,7346,1495,608.0,1290000.0
26,1521920,19444,1470,1244.0,1430000.0
20,1708263,56437,1019,1049.0,6750000.0
20,1753934,44337,3785,572.0,113000.0
24,1946666,36226,2103,797.0,58100.0
1,96513,4591,110,460.0,58400.0
1,22005102,502137,13316,522.0,9360000.0
19,3632069,63434,3293,1238.0,5930000.0
26,2712539,176,12,290.0,150000.0
23,1530,311,34,886.0,36900.0
20,4349032,116302,6816,585.0,10000000.0
20,1765962,62080,2651,997.0,3640000.0
26,401588,13146,910,2337.0,301000.0
19,5228,541,35,2523.0,92400.0
17,679048,6995,487,391.0,14200000.0
15,95238,1157,170,1403.0,3040000.0
15,16069166,64396,4406,637.0,6110000.0
22,369941,8405,0,442.0,22800.0
23,4199598,42178,6208,1809.0,13300000.0
24,38835145,622560,15925,485.0,36300000.0
20,35467316,931187,27732,674.0,52400000.0
19,996463,10173,1924,3024.0,738000.0
24,3393048,61008,4229,343.0,6980000.0
27,1472878,53918,2817,1178.0,4640000.0
24,7381991,370027,36755,1043.0,5500000.0
20,658453,12966,1319,782.0,7040000.0
20,85855,591,41,897.0,44700.0
26,5803824,114889,9798,809.0,2620000.0
10,153466008,861579,32426,666.0,8290000.0
17,1943882,19213,1196,639.0,6940000.0
24,47747632,568655,14680,248.0,10100000.0
17,13555289,100265,5117,576.0,1550000.0
23,3535000,31999,1310,2695.0,2050000.0
22,1457451,14305,898,1374.0,1180000.0
10,6798566,122324,2471,662.0,307000.0
26,21696291,115584,3181,1719.0,10100000.0
28,3583,41,1,286.0,2090.0
23,11348649,465512,21983,488.0,20600000.0
20,48508,1528,157,5687.0,429000.0
27,1607430,62367,5647,723.0,161000.0
24,12791272,293014,4830,425.0,6250000.0
29,952346,13525,0,865.0,264000.0
27,22242086,594908,17172,338.0,178000.0
23,62367739,689444,150110,404.0,20600000.0
24,15276077,390125,6959,1510.0,81300000.0
26,29582840,251533,2790,740.0,3250000.0
28,160451,1422,54,380.0,40300.0
24,10235613,233858,13057,952.0,6980000.0
27,1250971,86051,3106,606.0,3390000.0
27,92023,615,57,1785.0,1050000.0
28,4045831,76819,4507,401.0,24700000.0
20,10644664,317819,4759,1499.0,8110000.0
27,1546153,51487,1312,2756.0,477000.0
25,1032279,4071,643,2498.0,979000.0
28,1809671,45389,1724,325.0,3690000.0
23,3857575,32195,3031,569.0,33200000.0
27,14714,444,43,509.0,5020.0
20,36821,2768,188,487.0,27300.0
20,24369877,367972,34580,578.0,23300000.0
28,2121111,73845,5414,509.0,3690000.0
28,2868936,37450,3128,694.0,24700000.0
28,7872883,290995,22688,679.0,22000000.0
15,148240,1718,226,774.0,473000.0
20,2665041,93890,1159,775.0,8270000.0
10,904660,48379,5069,323.0,11500000.0
28,2127319,35025,1094,1548.0,1700000.0
26,1691618,45085,1869,2419.0,269000.0
22,3343851,76775,0,1074.0,109000.0
26,3595398,115036,5741,759.0,21300000.0
24,1399071,9703,414,612.0,15000000.0
17,157289,2718,277,5190.0,13800000.0
20,1067516,68531,1720,1132.0,580000.0
19,828792,15054,575,578.0,5160000.0
22,1034053,34756,2121,4418.0,6180000.0
28,5490348,150988,9808,1101.0,16600000.0
20,1159987,42279,1080,925.0,2400000.0
10,239332,5155,271,505.0,4730000.0
22,18040,517,0,1802.0,59300.0
24,26030,476,5,45.0,66200000.0
24,240796,7635,278,1138.0,6850000.0
28,1528397,39790,3463,1650.0,1060000.0
26,2248159,44659,562,577.0,1460000.0
28,5960902,97720,7703,280.0,5000000.0
22,1297179,73736,4803,914.0,1230000.0
22,3513157,130732,4433,1071.0,2560000.0
23,973,46,0,906.0,466.0
24,11602347,45110,1073,462.0,42800000.0
24,4289562,5807,0,400.0,199000000.0
24,1036889,39889,6684,955.0,6610000.0
25,1484348,13869,1894,1591.0,1810000.0
1,19101300,97589,1665,1384.0,5720000.0
20,705312,18843,902,2879.0,884000.0
28,3462574,32559,19678,1375.0,24700000.0
24,131354,3939,1071,6420.0,125000.0
1,3867145,175926,1768,638.0,2160000.0
23,674027,16626,1608,759.0,13300000.0
27,5340095,234932,11693,271.0,6610000.0
23,3076674,40645,2345,870.0,13300000.0
24,682209,20185,3228,535.0,3200000.0
29,262497,8438,547,1434.0,447000.0
29,187293,4720,119,1081.0,43900000.0
23,18931,924,239,858.0,346000.0
27,1362916,24753,645,370.0,9350000.0
27,6157846,135362,7749,647.0,15300000.0
24,22667953,430424,15516,348.0,21700000.0
26,11601267,240151,9141,931.0,10400000.0
24,9490182,252279,28260,6757.0,892000.0
20,265588,3247,0,268.0,190000.0
26,121883,5934,277,556.0,106000.0
24,1582917,61864,2478,1519.0,12000000.0
27,3444862,27573,1272,265.0,22200000.0
27,84911292,103491,0,1939.0,54100000.0
15,715266,14850,1003,306.0,342000.0
17,13691178,211576,5878,720.0,1810000.0
28,483179,27353,8458,605.0,1750000.0
26,1670727,57692,1861,305.0,1430000.0
2,2204495,48550,7838,2086.0,5030000.0
24,6222762,31134,1683,854.0,62700000.0
26,10760653,128595,4515,694.0,14200000.0
27,650806,9625,607,766.0,1890000.0
28,17116675,404419,27204,1442.0,22000000.0
26,422734,2619,99,244.0,367000.0
26,1138179,29248,679,1362.0,231000.0
26,55985,1463,43,400.0,1120000.0
28,108781,494,35,250.0,14200000.0
28,1951346,37537,1118,348.0,3690000.0
23,4742527,85762,5638,1722.0,44100.0
24,2106,91,3,503.0,53900.0
15,2799194,31801,3670,267.0,14200000.0
20,110654,2186,171,733.0,559000.0
24,1483816,16469,2472,297.0,15000000.0
20,9080350,122177,3516,522.0,10200000.0
20,1390843,13692,1653,1998.0,2960000.0
17,11962640,231351,11528,437.0,13800000.0
22,5220,899,549,1905.0,145000.0
28,2529643,19573,1491,3105.0,1950000.0
27,1933281,69478,15089,1081.0,3830000.0
20,3814051,160756,2774,943.0,8270000.0
15,666675,22390,6707,1056.0,6770000.0
20,5611045,180343,6870,801.0,2880000.0
24,3491902,93923,12168,918.0,6710000.0
27,1019422,23487,1174,855.0,2930000.0
22,8997,114,11,1555.0,37900.0
26,4339633,141531,3750,666.0,1130000.0
23,14692745,535379,50961,1018.0,7150000.0
1,25800,302,0,521.0,79500.0
24,105728,2481,212,1431.0,1620000.0
26,3665677,99575,2875,653.0,10400000.0
20,74519442,1330599,87966,485.0,52400000.0
22,29352882,354698,38967,3048.0,29700000.0
20,2249832,31023,3789,637.0,13900000.0
20,14721585,718767,22155,623.0,15000000.0
17,461033,4878,1043,482.0,21500000.0
1,5225317,303419,12591,461.0,14900000.0
25,5623931,76762,10694,465.0,4080000.0
15,610403,8639,721,525.0,21800000.0
23,16164344,349563,6864,440.0,10700000.0
20,1010618,12964,478,949.0,7860000.0
28,470771,17578,1176,410.0,1130000.0
1,2958795,68766,850,764.0,2110000.0
26,4413120,93114,1516,545.0,14200000.0
23,6862968,151584,3536,559.0,4800000.0
1,4576908,179275,13753,420.0,14900000.0
25,3588859,52925,6047,526.0,906000.0
28,2878809,54095,1929,899.0,15400000.0
27,1092349,22440,1190,363.0,2300000.0
28,3496709,148375,6810,308.0,4060000.0
10,1698295,40145,3712,747.0,3060000.0
28,341717,10987,927,387.0,1210000.0
23,6246957,87056,8847,753.0,6220000.0
24,142218,4472,2015,717.0,564000.0
24,4707334,160830,2864,44.0,21800000.0
20,1171439,4366,317,564.0,15500000.0
23,5754887,275387,9317,1111.0,5550000.0
27,590287,25104,478,285.0,99200.0
26,210550,3889,122,260.0,3110000.0
20,146808498,1695658,48480,642.0,52000000.0
28,766583,18609,1147,593.0,3480000.0
17,1082677,31159,1088,1985.0,429000.0
17,1458352,13546,1728,568.0,2480000.0
27,11617669,266982,7999,4632.0,7300000.0
24,113815,2419,2,15.0,66200000.0
19,6103382,64984,9760,386.0,12600000.0
24,5492526,96306,3583,295.0,10500000.0
19,4315010,70003,6384,1228.0,11800000.0
22,2540292,28206,8352,2432.0,5260000.0
23,39064,249,304,288.0,10700.0
24,8204182,50984,1669,5181.0,82000000.0
17,15874520,201488,5695,818.0,92400.0
23,11386345,310206,18522,849.0,10500000.0
25,1731319,16522,1145,477.0,9260000.0
25,512754,7523,103,981.0,1910000.0
15,636635,8036,539,430.0,130000.0
15,6210852,35471,1426,245.0,14200000.0
10,19043877,267464,8672,730.0,968000.0
24,4565786,175058,11790,629.0,12100000.0
15,349378,5593,321,294.0,1000000.0
25,453229,5423,1183,1491.0,16900000.0
20,9935068,146475,3852,609.0,1880000.0
28,22104831,349593,28201,434.0,24700000.0
28,449569,9426,419,347.0,4330000.0
22,1079947,27660,825,899.0,1020000.0
28,187466,11898,798,707.0,770000.0
10,498116728,3027447,103040,337.0,42200000.0
24,646596,10559,798,488.0,1340000.0
15,942369,17006,591,390.0,9370000.0
28,3065769,33236,1933,948.0,7090000.0
22,678608,10578,616,3661.0,2400000.0
20,8177391,339772,17160,984.0,57500000.0
15,171677,1273,142,314.0,289000.0
1,5315706,85214,2437,354.0,4270000.0
20,5817353,61791,2524,549.0,175000.0
24,3268345,85339,2226,650.0,5420000.0
20,316508,1930,126,1001.0,67200.0
20,9018281,382101,6384,893.0,15000000.0
20,1938236,78199,4958,1024.0,37200.0
28,1430606,12065,531,1366.0,3040000.0
20,1554559,82640,2048,579.0,1420000.0
25,1604839,24775,2979,6794.0,3230000.0
24,552959,10214,380,2926.0,6160.0
27,3223930,61683,1609,2984.0,6050000.0
20,34419694,52788,622,509.0,15100000.0
15,117117,1488,94,282.0,58700.0
27,335654,13485,1578,544.0,1290000.0
27,2408156,71023,3116,1364.0,4070000.0
22,95961,3788,89,7700.0,48600.0
2,2358864,105039,5680,1536.0,9220000.0
29,704486,15222,520,1652.0,1210000.0
24,1630178,64637,2353,938.0,2830000.0
17,462532,5440,444,580.0,888000.0
19,254965,14842,1288,1325.0,520000.0
20,1737105,87342,3283,722.0,2010000.0
22,165008,4861,200,395.0,5760.0
28,205363,10002,318,1696.0,4020000.0
10,1626956,1146,0,281.0,856000.0
23,1469003,26114,588,287.0,33100000.0
22,1035,8,3,246.0,3740.0
20,253448,5814,674,1143.0,1290000.0
23,3490581,138661,6160,289.0,1830000.0
15,2340217,21411,5057,491.0,6110000.0
26,10267821,59368,1167,541.0,8550000.0
28,7811242,199583,9873,1041.0,22000000.0
1,801412,27219,1266,682.0,4010000.0
26,2657123,91831,4131,711.0,946000.0
28,2075470,73935,10336,710.0,5120000.0
26,3855960,80045,2344,456.0,14200000.0
23,1211834,48558,1890,726.0,912000.0
22,9341,436,52,489.0,381000.0
27,5012290,132381,6353,880.0,3830000.0
22,1176078,7274,318,3023.0,519000.0
1,26791410,322683,15764,365.0,10500000.0
22,294077,12029,238,487.0,489000.0
20,679712,5482,976,681.0,193000.0
29,249531,1836,60,524.0,43900000.0
15,250254,2643,301,656.0,70200.0
17,13442938,319025,8459,833.0,7830000.0
24,4283656,78229,3427,700.0,4700000.0
15,376686,3630,124,3003.0,1870000.0
23,57526409,862772,115420,336.0,20800000.0
22,473332,18148,185,902.0,224000.0
10,3320193,122896,3252,405.0,12300000.0
27,4039281,8482,0,1228.0,9410000.0
19,953404,15649,1961,322.0,5160000.0
22,9661693,181068,15970,447.0,12600000.0
17,1260987,6101,467,3270.0,201000.0
1,4356205,24231,0,1309.0,2940000.0
23,1184704,50159,1875,1069.0,912000.0
23,18673296,320147,4678,645.0,4510000.0
15,301275,7989,1371,1114.0,400000.0
27,16934506,187982,4650,484.0,104000.0
24,47912,652,36,3050.0,10700000.0
28,503942,13048,300,557.0,1470000.0
26,51908457,962951,26169,988.0,25900000.0
20,22983,2757,119,486.0,430000.0
25,962266,13313,2123,322.0,3700000.0
17,1061810,10003,835,578.0,888000.0
2,5962847,95466,5406,1662.0,10700000.0
29,315516,4647,225,1057.0,43900000.0
17,443192,3990,258,9050.0,1760000.0
26,252482,657,18,10855.0,80900000.0
23,5557219,167085,20836,1295.0,13300000.0
24,3642,190,37,255.0,27400.0
24,2609819,107783,3597,298.0,10100000.0
29,394575,16173,10996,244.0,155000.0
26,995478,22840,1001,390.0,1150000.0
24,75373868,929073,13087,490.0,36300000.0
10,1178016,13942,1071,1523.0,246000.0
17,11128787,92711,6700,658.0,12600000.0
20,25029365,847263,39209,1341.0,15000000.0
25,533114,9014,1140,272.0,6500000.0
20,1149393,19413,2054,1085.0,616000.0
22,2028868,77486,2341,608.0,5340000.0
17,602026,7197,297,431.0,1720000.0
28,11789761,213548,8385,968.0,15400000.0
24,50792574,52039,0,715.0,131000000.0
20,2415872,37806,1359,341.0,135000.0
20,7394831,58388,5192,559.0,8530000.0
28,53040,5991,200,2219.0,381000.0
24,1856754,11250,231,3130.0,4930000.0
20,2131411,51138,6207,1071.0,1020000.0
27,5344246,188168,6571,1049.0,30500000.0
19,798961,27193,865,260.0,1120000.0
24,1517197,5331,260,334.0,9370000.0
27,709001,35057,2499,966.0,2930000.0
23,4152316,103737,10845,981.0,1670000.0
10,12734263,176302,3768,372.0,863000.0
19,277497,2721,197,3336.0,154000.0
27,872550,21288,2781,1933.0,1250000.0
23,8338106,304969,14155,814.0,7150000.0
24,3241172,93389,1288,896.0,5820000.0
2,546051,9428,727,1697.0,439000.0
26,1638599,37349,1725,805.0,2620000.0
20,1946637,49856,3593,1039.0,228000.0
28,2079099,59686,3474,1122.0,16700000.0
24,5682890,181942,7333,277.0,42800000.0
15,141943,4370,701,866.0,266000.0
29,216825,2124,433,244.0,241000.0
23,20449434,385360,57390,435.0,3990000.0
23,9938465,240834,9133,394.0,497000.0
23,253208,4625,345,264.0,13300000.0
17,233987,783,91,2728.0,40400.0
26,1093201,24775,1001,451.0,5750000.0
25,278159,5562,1813,628.0,4900000.0
22,7472470,103141,1250,285.0,99200.0
27,102639,5069,188,871.0,1140000.0
17,1692013,28827,3520,1242.0,3490000.0
2,1111817,32196,2282,1188.0,1800000.0
22,25802,1346,98,1374.0,288000.0
26,1575260,12341,6237,2522.0,20500.0
27,22241392,76364,0,2803.0,97900000.0
17,2246379,35593,2679,2661.0,1140000.0
24,2024128,3047,0,3776.0,44000000.0
